serie,T,modelo,t_create,t_optim,rmse_train,rmse_test,mape_train,mape_test
4523,305,modelo 3,0.0108655,1.671726,29.409627804788194,225.29660574054614,1.28759332210871,43.301274419104516
4524,67,modelo 2,0.004528,0.6286769,96.47977221947492,1389.3980762853241,7.941650575876643,50.213966699741086
4524,67,modelo 3,0.0042445,0.3268661,95.82711045591657,1479.5543693356747,7.519386099539179,40.06785915992956
4525,450,modelo 2,0.0141883,55.9639574,15.389225507151096,96.26557464931888,0.7540874008560454,3.0823170035632983
4525,450,modelo 3,0.013778,2.0942927,15.389457261398976,90.78230897253349,0.7539497547275118,2.9713517434302426
4526,294,modelo 2,0.0098632,3.3400727,41.632874503888154,2408.9130118936773,1.555239322847599,62.3278853601597
4526,294,modelo 3,0.0104237,0.3250506,233.5956675147002,267.2513380346293,9.415456953711706,5.110214108720939
4527,477,modelo 2,0.0136387,3.9277551,180.01954669725137,1209.3791928764695,2.5084782655054374,12.211108992608073
4527,477,modelo 3,0.015392,4.9325091,175.05564023907212,1701.0294070168045,2.463830642782475,17.512086882065717
4528,306,modelo 2,0.010948,0.9937908,22.445409056650586,25.48417679673944,0.7981326080073108,1.7525326972485669
4528,306,modelo 3,0.0102481,2.9579623,6.814771488886979,41.41378062709629,0.2544086583472819,2.823590700096505
4529,307,modelo 2,0.0106923,2.5876029,6.022790444327589,25.607309777200168,0.256211250338229,0.8710918551582604
4529,307,modelo 3,0.0107817,1.8742464,4.5699364041961426,29.06569506547521,0.19472444400138847,1.060888021260039
4530,289,modelo 2,0.0099188,1.6226674,67.22376450283755,2060.6427426750342,0.9214173309551833,21.229443329320066
4530,289,modelo 3,0.0102191,2.512197,67.08432319910655,1629.9045413379754,0.9147271008040633,17.026358314857635
4531,240,modelo 2,0.009186,2.3716701,200.91503091047133,1500.5802608905544,5.5357301646517225,16.104699511686558
4531,240,modelo 3,0.0087779,0.9988803,201.21331762368553,4548.628442619862,5.612235331379355,66.47646615017852
4532,450,modelo 2,0.014029,2.5603176,20.781703511281176,345.30159574967934,0.3418803468945642,6.0486761622658785
4532,450,modelo 3,0.015025,3.2512596,29.012921905051332,215.26077601563463,0.4711638799357593,3.6047859490712
4533,171,modelo 2,0.0066274,1.3950607,116.2192008756359,872.6942524706104,2.177251788998671,11.878167117923352
4533,171,modelo 3,0.006741,1.3949111,114.62392212869472,1318.0986159609186,2.1345946699141907,18.379513045012615
4534,137,modelo 2,0.0065537,0.1195593,1209.0084359581688,1778.8292291715684,96.9267949125257,38.16116377177056
4534,137,modelo 3,0.0061859,1.0857143,173.4669236831589,5444.069445950231,6.304162759096245,130.53014856541364
4535,306,modelo 2,0.0107235,1.1281692,40.48984660120611,83.10446068548384,0.37114137291174526,0.797268234697426
4535,306,modelo 3,0.0106048,2.1536614,12.90091661724651,168.97670875839697,0.1207354628595492,1.5857875553294332
4536,270,modelo 2,0.0098045,5.3829891,1769.0560774239643,2678.422393895987,17.13593632810714,25.82081980277801
4536,270,modelo 3,0.0107994,0.8743318,1787.4933359761226,1878.6339644204456,17.870368867195445,16.500473503185784
4537,224,modelo 2,0.0083524,1.0410458,17.131507833397585,30.337710568085768,0.27750778394856934,0.44981645686682054
4537,224,modelo 3,0.0081544,1.9077155,3.7196912270071008,16.86849962404916,0.05818166457043295,0.21446507844024887
4538,151,modelo 2,0.0063856,0.8882598,5.252158051655331,168.4745004255127,0.2341724746588083,8.292067283179474
4538,151,modelo 3,0.0061673,1.0785363,5.248004625047603,156.623892589466,0.23161060739426784,7.700995464027743
4539,222,modelo 2,0.0077748,1.3243877,112.64443580551699,1059.0349044159273,1.1981306736013264,21.578877821513537
4539,222,modelo 3,0.0078923,2.1057765,81.36190947740167,1218.7271633486673,0.641820397919518,25.23388808922242
4540,91,modelo 2,0.0047512,1.0925647,147.53323653076058,1317.392330859375,4.43542786272415,58.27888381999444
4540,91,modelo 3,0.0049803,1.241436,144.06672347527993,766.8002294967132,4.299646008973374,35.858521207128916
4541,69,modelo 2,0.0048757,0.6050281,68.96047724500472,2129.4644787633943,0.9697999044483931,70.9035929783749
4541,69,modelo 3,0.0043741,0.7523225,68.86013983215999,2432.8797663950027,0.9703341708803006,81.24129640791298
4542,270,modelo 2,0.009961,1.1959103,280.12049490308664,2861.315167283483,2.828076169042715,24.221960234297374
4542,270,modelo 3,0.0097689,1.7245301,361.52825376471003,14618.082455052392,3.8688253960172254,138.4835578323025
4543,233,modelo 2,0.0100095,1.8675182,35.32264729133114,278.79692082802006,0.31424350130167267,2.287306853652803
4543,233,modelo 3,0.0080885,1.4063681,35.235584841802456,291.42459063288885,0.31274255582533855,2.4485862224928363
4544,89,modelo 2,0.0051345,1.5785023,192.59735350244836,3522.903114891685,3.1193860995735045,51.82444111795559
4544,89,modelo 3,0.0047047,0.5894459,136.83135656299004,5172.901595858351,2.0632659083819402,75.68050738396069
4545,67,modelo 2,0.0047989,0.8153408,255.68014022657286,6700.930244115411,5.567741842207724,220.82471501156408
4545,67,modelo 3,0.0045832,0.4358226,254.34467902271345,8205.370295094106,5.519801985658939,267.9513211178632
4546,240,modelo 2,0.0092287,227.2883136,22.168801568024165,80.77295554735504,0.16445845910389617,0.5118376556177644
4546,240,modelo 3,0.0089114,1.6139793,91.54677370981575,356.3122782749753,0.700499684047423,2.1522603548502017
4547,69,modelo 2,0.0044708,0.5871706,30.341216481353705,383.81079863856183,0.7559590104471275,25.26721611932973
4547,69,modelo 3,0.0044241,0.2750314,27.384917254133764,307.10843324737147,0.718128688882218,20.15115692718932
4548,69,modelo 2,0.0049468,0.9404529,150.72202390047667,684.936515434701,9.504934415593135,18.568356091165978
4548,69,modelo 3,0.0048116,0.0852298,666.0312525145239,4332.476746487709,37.560535939421804,130.74032700703668
4549,69,modelo 2,0.0051002,0.8913992,107.53884919933154,4319.350451178038,1.7378594605444868,72.11444432493502
4549,69,modelo 3,0.004394,0.7572613,100.53144871162459,2469.2934343758143,1.6986918397428674,39.96212415199408
4550,168,modelo 2,0.0078812,0.0881159,1432.8222295205794,1916.2284540670557,64.18221258965481,35.0184875473919
4550,168,modelo 3,0.0063133,0.1562078,1523.1674518728773,1915.1724307905836,65.58842049057114,35.12495299734042
4551,69,modelo 2,0.0055762,0.1147218,771.5127727260692,2782.3208373305356,22.739660627837168,101.16873297929074
4551,69,modelo 3,0.0044836,0.7500646,307.1341200094237,922.5862835353071,8.743236697721029,33.11260662380635
4552,66,modelo 2,0.0049975,0.3293987,667.176709745041,18074.923547875154,6.432445396751057,241.397568311812
4552,66,modelo 3,0.004285,0.2323149,657.2423321565335,17552.314966626534,6.279974343019518,232.61136045291022
4553,69,modelo 2,0.0047178,0.2088796,393.17805322068426,813.3356901300934,5.409994376910403,19.44684751153759
4553,69,modelo 3,0.0048237,0.7949246,109.61075035249807,3117.9247820525247,1.4508642412129882,77.1189474963408
4554,234,modelo 2,0.0092652,1.4454756,20.072937222081826,96.91787550328712,0.1876098002501331,0.8324604726783754
4554,234,modelo 3,0.0094319,1.1740526,14.38050704017101,161.86795359023387,0.13597881151683056,1.2528475693934968
4555,240,modelo 2,0.0089204,0.6752266,342.5271147042609,916.6246355066296,6.220398046648194,12.948797032874953
4555,240,modelo 3,0.008491,1.180339,107.08706697512295,2032.8281206323547,1.9000384297716146,26.161532845373685
4556,234,modelo 2,0.0088973,1.9660731,65.8019301593966,1555.3096680302958,0.5003312910233743,14.068222690328898
4556,234,modelo 3,0.0087762,1.3583232,48.024036836170616,1541.1871133034383,0.3860230260594741,13.808119949142942
4557,175,modelo 2,0.0077818,1.877466,134.95370279256815,462.6338690971102,3.3052396278472305,16.99134247312054
4557,175,modelo 3,0.0065187,1.684565,134.54204818168066,1053.8024279551505,3.280378075281315,43.45978496348069
4558,168,modelo 2,0.00763,0.1514225,4090.3952971652793,4630.830320589471,75.70456626830476,43.93375085068199
4558,168,modelo 3,0.0063543,0.1906417,4251.38074192541,3969.961234338098,80.15584499409387,37.97517973775879
4559,69,modelo 2,0.0050867,0.7321501,118.59492378068558,5146.50425153408,1.7627415318161435,207.10406254534152
4559,69,modelo 3,0.0048385,0.6722696,117.86504017230808,5020.585554324369,1.7350622487659684,201.85625596428238
4560,69,modelo 2,0.0047216,0.7291628,118.59492378068558,5146.50425153408,1.7627415318161435,207.10406254534152
4560,69,modelo 3,0.0042966,0.671808,117.86504017230808,5020.585554324369,1.7350622487659684,201.85625596428238
4561,295,modelo 2,0.0096482,2.1482839,11.067330444674731,183.28925473424232,0.16392944028259618,2.695864257333612
4561,295,modelo 3,0.0100886,300.0117692,15.615671246761071,107.3474867747812,0.22882761223915848,1.8884966423448988
4562,407,modelo 2,0.0072881,1.6107265,27.05350505566041,342.9827066192641,1.186496277439176,16.780368071552033
4562,407,modelo 3,0.0065155,1.4016968,27.034234764797898,358.69522231921707,1.1994763200438878,17.581173763835313
4563,104,modelo 2,0.0029837,0.3726186,5.103264352908686,219.5580600452057,0.1737157712173713,14.287587327358253
4563,104,modelo 3,0.003696,0.6185718,5.102850923480184,215.5026985473368,0.17427182126027038,14.008402609558829
4564,214,modelo 2,0.0045409,1.3002373,69.34365954648847,2642.018844563758,3.0847505858715425,53.642845950098085
4564,214,modelo 3,0.0047503,0.7813476,69.10077686914153,2732.5666643100185,3.016538444039981,55.634783926066135
4565,181,modelo 2,0.0049452,0.7088061,4.648971966334221,67.61221601128292,0.26822470938284504,5.863647960371439
4565,181,modelo 3,0.0038356,0.6881468,3.278757180841651,70.88490930438498,0.17865469134670794,6.133595298465939
4566,306,modelo 2,0.0056295,0.7566042,17.991615167685744,65.77700210351999,0.5971432276584004,2.464172415892877
4566,306,modelo 3,0.0056714,0.8345877,17.944127677753446,66.21967325210791,0.5919081490289372,2.4814987080152737
4567,306,modelo 2,0.0067545,1.2833157,4.896829785336728,23.827784314993465,0.2975163274718262,1.865884315590343
4567,306,modelo 3,0.0056244,1.4125151,4.8968263111295744,23.77278074020793,0.29756451877697254,1.8631375207140446
4568,127,modelo 2,0.0036564,0.5800937,4.049978401386852,88.44151325330421,0.26000209316668227,8.243800255997371
4568,127,modelo 3,0.00327,0.4918232,2.919525967433179,92.04230610154272,0.17162499896950625,8.573892498091574
4569,306,modelo 2,0.0055562,1.5964313,25.488925800643703,537.5077134739867,0.22211675522892596,5.465207232733906
4569,306,modelo 3,0.0056167,2.2819108,25.256970817222708,323.2411634178114,0.21967401118571372,3.310691364289789
4570,269,modelo 2,0.0106819,2.1453661,76.33886333928297,1653.4746299026324,1.5124595538317482,37.06780328141923
4570,269,modelo 3,0.0101469,1.9125366,75.27420214742521,1717.1804075215753,1.5020063535485488,38.22503283032829
4571,469,modelo 2,0.0137905,3.6149615,23.823031690891543,139.86602530207355,0.3799250809043032,1.1778780073017268
4571,469,modelo 3,0.0139802,300.0112567,24.75126492851648,93.03197794810053,0.38490869654146476,0.7322073118339638
4572,91,modelo 2,0.0062647,0.5619261,139.71848135495327,2708.712457118362,3.0238854910687882,66.35304641569671
4572,91,modelo 3,0.004888,0.6460618,86.29750497615983,3368.2201811200384,1.6962994376681515,85.4370780672205
4573,66,modelo 2,0.0063563,0.0393318,2448.345001943983,4964.615779918619,53.612802963255504,111.05683403852156
4573,66,modelo 3,0.0043127,0.085261,1391.9050307767757,16848.784123008612,33.90843286367865,364.4851804970362
4574,184,modelo 2,0.0068739,2.8225255,139.60869397625547,2810.0160987685576,2.068741088246392,32.884088886274235
4574,184,modelo 3,0.0072335,2.646591,139.42201899838147,2718.013502712197,2.070971461751872,31.85801956581213
4575,618,modelo 2,0.0114955,4.5097405,2.098825221533634,75.85239081543936,0.049713231498028324,1.1503755645361742
4575,618,modelo 3,0.0087702,11.5292191,2.097339887377559,76.36578827533651,0.04951270128093993,1.1583957531186537
4576,82,modelo 2,0.0026229,0.1943436,312.2782722319388,52769.75826744749,5.132083525145551,716.7869202117446
4576,82,modelo 3,0.0026262,0.4920716,224.5556943543582,1711.3110586191706,4.372173758608511,19.827415499380834
4577,243,modelo 2,0.0047628,1.3198481,20.960974807815674,670.7093780737182,1.4407447808530232,71.06500736199605
4577,243,modelo 3,0.0452705,299.9962143,44.35890843795727,101.186431576488,3.159752230868254,8.58947011414763
4578,69,modelo 2,0.002898,0.4435049,52.74664688809623,5088.682026059954,1.6119083598149588,267.22463224799486
4578,69,modelo 3,0.0027936,0.2660626,41.20545131797426,4134.975255403744,1.1624349998630525,217.74895717152103
4579,282,modelo 2,0.0057499,0.9615885,43.95259596122947,645.2212294394585,0.4383102994004302,7.8289708911324905
4579,282,modelo 3,0.0054357,2.4012101,9.02519309736744,691.6595224180069,0.0942158989674353,8.398088159137318
4580,175,modelo 2,0.0044179,0.7467535,45.89730832082381,1326.772241723308,1.1102287365527146,52.41002733692266
4580,175,modelo 3,0.0037594,0.8584709,64.06463741078649,808.3852913916412,1.5276307607863846,31.939541029274764
4581,104,modelo 2,0.0041066,9.4568929,5.797689991549983,370.46717434545957,0.06327097635257013,4.118023588388077
4581,104,modelo 3,0.0032684,8.6073991,5.789437039004713,368.3096486044184,0.06283679681468378,4.103793729713771
4582,306,modelo 2,0.0065424,300.0001679,28.254454297387312,39.37251983519177,0.7924920538724,0.6558956594778866
4582,306,modelo 3,0.0107439,1.9752281,6.046130398789814,30.080171663097918,0.17341731699276713,0.49140079093270733
4583,233,modelo 2,0.0081092,1.6785572,71.39283396488464,965.992782088568,0.6231351612074278,9.906618735735968
4583,233,modelo 3,0.0087386,2.2782978,100.83302346248296,452.55286642122974,0.8959989060516796,4.062879768410925
4584,255,modelo 2,0.0051421,0.9587356,9.919895739820719,206.69423673859626,0.7115489590786597,9.32307063220319
4584,255,modelo 3,0.0049269,1.1277115,9.914319431850723,211.98786304287484,0.7083596204367619,9.558753192306243
4585,69,modelo 2,0.0025187,0.4454131,112.70421680376056,1268.6824202292614,1.1604257218022904,34.507703619264035
4585,69,modelo 3,0.0027494,0.5106099,111.21935999211077,1510.0666762366259,1.147124926822269,40.82975596610811
4586,72,modelo 2,0.0025706,0.1794415,32.69723696551409,1043.8762079391784,0.2793196905102684,13.701991795424625
4586,72,modelo 3,0.0026434,0.2963705,32.42611150790579,637.2854462532591,0.28225099004037774,7.788047719594439
4587,127,modelo 2,0.0031537,0.6816792,70.9422250750556,935.2272909554083,0.4236913314785606,9.157833467300232
4587,127,modelo 3,0.0041228,0.6609398,70.82398053327105,1031.1806894892622,0.4219954619132711,10.061351814329344
4588,66,modelo 2,0.0026957,0.4928634,57.59667637287186,481.7256847823364,3.8826273269906864,11.000133231365712
4588,66,modelo 3,0.0024875,0.2894986,40.83975058556093,837.2906059847194,3.164096341732388,20.368925840536914
4589,69,modelo 2,0.0036042,0.5899985,232.0932417514934,2592.0791044780303,2.1151357721858317,61.79070115948062
4589,69,modelo 3,0.0031918,0.0518232,2173.3317070433236,2942.8856175129354,20.16933341978562,71.2555132513843
4590,343,modelo 2,0.0056585,1.512288,73.44140217710792,1259.8879960625543,4.083617705326394,19.44960265132882
4590,343,modelo 3,0.0445372,1.9605932,52.048956759193906,1102.9091299508689,2.8152455638602065,16.930339376826993
4591,301,modelo 2,0.0064658,0.0862005,1450.9327045479288,1102.2300277745167,33.015296457490805,7.848211061034406
4591,301,modelo 3,0.0066642,1.4072957,211.3211096574342,2966.9586496357506,4.550098487129374,24.96228916650435
4592,174,modelo 2,0.0046539,0.610865,118.97965435124411,414.3518294854981,1.54751782161346,3.884552721542341
4592,174,modelo 3,0.0061158,223.1232753,30.563191303974687,247.01379802532938,0.4106279414988525,2.7277614494679256
4593,290,modelo 2,0.0057762,0.8175619,26.887748319754834,1105.591232427681,1.8603888666110298,96.08877270007619
4593,290,modelo 3,0.0055881,1.1540728,26.89131927165462,1175.9499029708818,1.8528174402759052,102.61662122515986
4594,247,modelo 2,0.0046498,1.8938282,165.3552883672445,521.9882267536074,6.815057868588657,46.65962796883784
4594,247,modelo 3,0.0052563,1.1697756,165.31675664334273,585.4952929833876,6.7458571516299815,42.09089802016343
4595,69,modelo 2,0.0031249,0.1570525,10.371183531731745,261.1161043562025,0.6076802434226998,31.33646830945115
4595,69,modelo 3,0.0027429,0.2562184,12.010408572260033,233.48502837952225,0.7002917942513952,26.454694087908813
4596,259,modelo 2,0.005145,1.2910348,28.49716232521118,292.64139453291824,1.5981504057602056,16.477741862841665
4596,259,modelo 3,0.0054931,0.1330224,157.46868369438204,383.0820885356889,9.302638636930865,19.55426448844008
4597,306,modelo 2,0.0067784,45.8066728,23.053543134246116,226.54171723894277,0.1970032922364517,2.172123965918266
4597,306,modelo 3,0.0057806,0.9416527,16.71670041164161,235.62019735545002,0.14197502054622985,2.161790423211767
4598,306,modelo 2,0.0060199,8.3824421,7.734147562665852,197.25149069871634,0.10789763813652653,2.9388930361514243
4598,306,modelo 3,0.0059813,0.9527935,10.370496787707742,193.9214990778925,0.15134994553682488,2.877376748946013
4599,220,modelo 2,0.0043453,1.077919,50.000265120469635,1092.4370572509436,2.1257483693203643,38.72172516880153
4599,220,modelo 3,0.0060293,0.7925574,49.88905831822482,1019.7022243662512,2.119610423431185,36.30713068752629
4600,70,modelo 2,0.0029894,0.2917024,24.331469539667683,385.8146996387576,0.23705697834284029,2.793900104499551
